IP,last1_router_ip,last1_delay,last2_router_ip,last2_delay_total,last3_router_ip,last3_delay_total,last4_router_ip,last4_delay_total
202.101.32.138,222.72.117.246,1.948999999999998,222.72.117.245,1.948999999999998,61.129.146.82,2.8949999999999996,-1,-1
116.226.72.229,124.74.218.30,1.6739999999999995,-1,-1,202.97.24.193,1.8470000000000013,202.97.35.85,4.286999999999999
221.181.106.189,-1,-1,221.183.89.10,1.8930000000000007,221.183.89.33,4.3919999999999995,221.183.89.170,4.3919999999999995
210.13.65.250,210.13.65.249,0.0,210.13.116.82,0.8510000000000062,218.105.2.210,1.5350000000000037,218.105.131.198,2.5230000000000032
101.95.169.66,101.95.169.65,0.0,61.129.147.222,0.0,-1,-1,202.97.24.221,2.5459999999999994
117.131.10.190,183.194.120.30,0.0,-1,-1,221.183.89.46,3.408999999999999,221.183.89.69,4.683
101.94.26.5,101.95.36.138,0.0,124.74.210.54,2.088000000000001,101.95.88.141,7.344000000000001,-1,-1
101.94.26.219,101.95.36.138,0.0,124.74.210.54,0.5840000000000032,-1,-1,61.152.24.249,0.5840000000000032
218.1.208.40,-1,-1,-1,-1,61.152.26.81,0.0,202.97.83.134,2.530999999999999
101.94.31.145,124.74.127.146,4.244,101.95.94.2,4.244,-1,-1,202.97.24.217,4.785
180.161.155.16,124.74.127.154,2.576999999999998,101.95.94.2,2.576999999999998,61.152.25.225,2.576999999999998,-1,-1
180.160.114.208,61.152.19.86,3.3760000000000012,101.95.41.118,3.3760000000000012,-1,-1,202.97.50.133,3.686
183.194.72.162,120.204.36.86,0.39699999999999847,-1,-1,221.183.89.46,0.39699999999999847,-1,-1
180.169.116.82,180.169.116.81,0.0,222.72.238.166,0.43100000000000094,-1,-1,101.95.89.113,1.2650000000000006
218.1.208.155,-1,-1,101.95.89.154,1.6609999999999978,-1,-1,202.97.24.165,3.588000000000001
101.230.223.40,101.95.104.5,0.0,222.72.238.114,0.3249999999999993,101.95.89.54,0.3249999999999993,101.95.88.18,0.3249999999999993
180.161.227.123,124.74.127.162,1.0399999999999991,101.95.94.6,1.0399999999999991,61.152.26.25,1.908999999999999,-1,-1
180.161.129.35,101.95.39.154,0.0,124.74.254.10,0.0,61.152.25.5,1.1039999999999992,-1,-1
116.228.83.150,116.228.83.149,0.0,222.72.238.30,0.0,-1,-1,101.95.89.41,1.7469999999999999
211.136.100.2,-1,-1,221.183.144.74,8.720999999999997,-1,-1,221.183.89.69,11.133
180.160.115.250,101.95.38.214,4.568999999999999,101.95.41.106,6.475999999999999,61.152.26.21,7.626999999999999,202.97.83.14,8.148999999999997
218.1.219.72,-1,-1,-1,-1,202.97.24.153,0.8290000000000006,202.97.12.193,0.8290000000000006
222.72.104.82,222.72.104.81,1.1970000000000027,-1,-1,101.95.95.90,2.868000000000002,101.95.88.89,2.868000000000002
117.131.8.170,183.194.120.34,0.35999999999999943,-1,-1,-1,-1,221.183.89.33,6.857999999999997
183.193.215.2,117.135.42.234,0.0,-1,-1,-1,-1,221.183.89.33,6.591000000000005
116.232.3.84,101.95.92.176,0.6239999999999988,-1,-1,-1,-1,-1,-1
180.175.31.246,124.74.35.218,0.9269999999999996,101.95.94.6,0.9269999999999996,-1,-1,202.97.94.238,2.9079999999999977
218.1.208.228,-1,-1,-1,-1,202.97.62.73,0.0,-1,-1
117.143.56.34,117.185.96.218,0.0,-1,-1,221.183.89.46,2.5090000000000003,-1,-1
101.95.3.66,101.95.3.65,0.0,61.129.146.174,0.0,61.152.26.77,0.0,202.97.83.34,0.0
180.168.219.126,180.168.219.125,0.0,-1,-1,101.95.95.90,2.3220000000000027,101.95.89.110,2.3220000000000027
101.95.1.234,101.95.1.233,0.0,222.72.238.174,0.0,-1,-1,202.97.48.21,2.6799999999999997
117.131.56.102,117.135.41.102,0.0,221.183.144.74,2.2659999999999982,-1,-1,-1,-1
101.95.150.74,101.95.150.73,0.0,61.129.146.74,0.0,-1,-1,-1,-1
58.40.89.14,58.40.89.13,0.7569999999999979,61.129.147.170,0.7569999999999979,-1,-1,-1,-1
218.1.16.214,218.1.16.213,0.0,61.129.147.186,0.0,-1,-1,-1,-1
117.131.6.234,117.135.43.90,1.5399999999999991,-1,-1,221.183.89.46,3.8870000000000005,221.183.89.69,5.183
180.157.52.241,58.37.0.1,0.0,-1,-1,61.172.75.25,0.0,-1,-1
116.228.120.170,116.228.120.169,2.533999999999999,-1,-1,101.95.89.62,2.533999999999999,101.95.88.22,2.533999999999999
117.184.165.234,183.194.120.18,1.125,-1,-1,-1,-1,221.183.89.33,7.067999999999998
180.168.143.98,180.168.143.97,4.440999999999999,-1,-1,101.95.89.110,4.440999999999999,101.95.88.18,4.440999999999999
180.169.101.131,101.95.26.82,1.8009999999999984,101.95.26.81,3.608999999999998,-1,-1,61.172.93.250,3.608999999999998
101.230.212.3,101.95.111.222,0.0,124.74.54.138,2.029,101.95.95.81,2.029,-1,-1
183.195.195.194,120.204.34.198,0.0,-1,-1,-1,-1,221.183.89.69,4.2379999999999995
116.235.151.115,116.235.0.1,1.6729999999999983,-1,-1,-1,-1,202.97.24.193,1.6729999999999983
180.160.116.162,124.74.127.50,0.0,61.152.87.142,3.651,-1,-1,-1,-1
183.194.114.182,117.135.41.154,3.4309999999999974,-1,-1,221.183.89.50,4.8969999999999985,221.183.89.69,6.251000000000001
116.235.79.24,116.235.0.1,0.0,-1,-1,-1,-1,202.97.71.25,0.7570000000000014
180.169.190.234,124.74.140.206,0.8810000000000002,124.74.140.205,2.5130000000000017,222.72.238.18,2.5130000000000017,-1,-1
117.135.5.182,117.135.40.138,0.44200000000000017,-1,-1,221.183.89.14,5.219999999999999,221.183.89.33,6.7840000000000025
101.231.239.26,101.231.239.25,0.0,222.72.238.30,6.004999999999999,-1,-1,101.95.89.50,6.004999999999999
116.228.2.42,124.74.149.98,0.0,101.95.42.234,0.0,101.95.89.62,1.2850000000000001,61.152.24.202,1.2850000000000001
101.231.131.114,222.72.24.241,1.506999999999998,222.72.238.214,3.1549999999999976,61.172.93.254,3.1549999999999976,61.172.93.249,3.1549999999999976
180.161.129.137,61.152.13.134,0.0,124.74.215.18,0.0,101.95.95.81,1.5619999999999976,61.152.25.13,1.5619999999999976
180.158.27.8,-1,-1,101.95.92.171,0.36299999999999955,-1,-1,202.97.52.25,0.36299999999999955
220.248.25.118,139.226.211.154,0.0,-1,-1,219.158.107.29,6.149999999999999,219.158.3.17,25.727
117.184.71.142,-1,-1,183.194.120.157,1.9070000000000036,-1,-1,221.183.89.10,3.3840000000000003
117.186.164.125,-1,-1,221.183.89.14,1.9399999999999977,221.183.89.33,3.3739999999999988,221.183.89.178,3.3739999999999988
180.167.74.198,180.167.74.197,1.9669999999999987,222.72.238.38,1.9669999999999987,101.95.89.38,4.286999999999999,101.95.89.33,5.0169999999999995
58.34.50.154,222.72.126.18,0.22300000000000608,-1,-1,61.129.146.30,2.5850000000000044,101.95.89.42,2.5850000000000044
116.236.3.210,116.236.3.209,1.985999999999997,-1,-1,-1,-1,101.95.89.89,1.985999999999997
211.136.169.150,117.185.96.226,0.0,-1,-1,-1,-1,221.183.89.33,3.8990000000000045
180.168.186.46,180.168.186.45,3.469999999999999,61.129.146.70,5.922999999999998,101.95.89.98,5.922999999999998,101.95.89.33,5.922999999999998
117.135.115.82,120.204.34.158,0.0,-1,-1,221.183.144.78,1.9450000000000003,-1,-1
117.186.151.30,117.135.42.2,8.843000000000004,183.194.120.145,10.331000000000003,-1,-1,221.183.89.14,12.135000000000005
180.167.242.82,-1,-1,58.40.25.61,0.0,-1,-1,-1,-1
116.237.55.80,101.95.92.232,0.22299999999999898,-1,-1,202.97.71.25,0.22299999999999898,-1,-1
117.185.59.170,117.135.41.114,1.0620000000000047,221.183.144.74,1.6940000000000026,-1,-1,221.183.89.69,1.6940000000000026
116.236.205.123,124.74.43.70,0.2700000000000031,124.74.43.69,0.2700000000000031,61.129.146.174,1.6980000000000004,101.95.89.110,1.6980000000000004
183.192.49.130,-1,-1,-1,-1,221.183.89.14,3.7310000000000016,221.183.89.33,5.2379999999999995
220.248.2.114,27.115.11.145,149.61599999999999,139.226.201.146,149.61599999999999,-1,-1,-1,-1
180.161.149.141,101.95.121.14,1.2170000000000023,124.74.210.54,1.2170000000000023,-1,-1,61.152.25.121,1.2170000000000023
116.237.217.148,101.95.92.170,0.0,101.95.120.45,1.4549999999999983,-1,-1,-1,-1
210.13.93.214,210.13.67.82,19.968000000000004,210.13.67.81,20.927999999999997,-1,-1,218.105.2.174,22.862000000000002
180.171.64.70,58.37.0.1,0.07000000000000028,-1,-1,-1,-1,202.97.83.90,1.8780000000000001
183.195.131.162,183.194.121.22,31.822999999999993,-1,-1,221.183.89.50,35.46699999999999,221.183.89.69,36.785
180.171.69.64,58.37.0.1,0.0,-1,-1,-1,-1,-1,-1
180.167.217.230,180.167.217.229,3.7730000000000032,61.129.147.62,3.7730000000000032,101.95.89.66,3.7730000000000032,101.95.89.65,5.497000000000003
117.144.193.218,117.135.43.22,0.7070000000000007,183.194.120.149,2.296999999999997,221.183.144.74,2.3560000000000016,221.183.89.46,3.274000000000001
101.230.196.19,58.40.31.6,2.5180000000000007,58.40.31.5,2.5180000000000007,-1,-1,101.95.89.114,2.974999999999998
183.192.69.30,117.185.97.6,0.0,221.183.144.82,3.0010000000000048,221.183.89.10,3.4680000000000035,221.183.89.33,5.7180000000000035
183.195.140.73,221.183.144.82,1.8419999999999987,221.183.89.46,2.710000000000001,221.183.89.69,4.262999999999998,221.183.89.174,4.262999999999998
120.253.160.73,-1,-1,221.183.89.10,2.372,221.183.89.33,4.681000000000001,221.183.89.170,4.681000000000001
120.253.148.214,117.135.42.174,0.6560000000000059,183.194.120.153,2.037000000000006,-1,-1,221.183.89.10,2.6980000000000004
221.181.106.125,-1,-1,221.183.89.50,1.7420000000000044,221.183.89.69,2.8049999999999997,221.183.89.174,2.8049999999999997
101.94.26.155,124.74.127.166,0.0,101.95.94.6,0.0,-1,-1,-1,-1
117.184.169.193,221.183.144.86,0.0,-1,-1,221.183.89.69,2.317999999999998,221.183.89.174,2.317999999999998
116.228.119.74,116.228.119.73,1.5169999999999995,61.129.147.138,1.5169999999999995,-1,-1,61.172.93.253,6.454999999999998
180.168.79.230,180.168.79.229,4.156000000000002,61.129.147.198,4.156000000000002,101.95.89.90,5.930000000000003,61.172.93.253,6.1690000000000005
117.184.12.78,183.194.120.222,2.280999999999999,-1,-1,221.183.89.50,5.477999999999994,221.183.89.69,6.551999999999996
117.135.117.145,221.183.144.74,1.0249999999999986,-1,-1,221.183.89.33,4.149999999999999,221.183.89.170,4.149999999999999
117.186.155.85,-1,-1,-1,-1,221.183.89.33,3.3550000000000004,221.183.89.178,3.3550000000000004
180.161.129.120,101.95.38.70,2.3230000000000004,124.74.215.138,2.8870000000000005,-1,-1,101.95.120.157,2.8870000000000005
180.167.179.242,180.167.179.241,1.7129999999999974,222.72.238.34,4.038999999999998,-1,-1,101.95.89.37,4.038999999999998
222.72.141.234,-1,-1,61.129.147.166,0.0,-1,-1,202.97.71.29,0.0
180.169.95.190,180.169.95.189,1.157,222.72.238.90,3.144000000000002,101.95.95.78,6.504000000000001,101.95.89.62,6.504000000000001
116.232.6.14,101.95.92.175,2.2910000000000004,-1,-1,202.97.57.158,2.2910000000000004,202.97.74.6,4.024999999999999
101.94.69.163,61.152.21.50,1.1789999999999985,61.152.87.198,1.1789999999999985,101.95.95.18,1.1789999999999985,61.152.25.133,1.1789999999999985
139.227.249.208,139.226.199.62,0.24899999999999523,-1,-1,-1,-1,-1,-1
180.161.149.45,124.74.127.174,0.0,124.74.210.54,0.0,-1,-1,-1,-1
183.193.218.17,183.194.120.157,3.7139999999999986,-1,-1,221.183.89.14,6.569000000000003,221.183.89.33,7.777999999999999
183.193.100.114,120.204.36.90,0.0,-1,-1,-1,-1,221.183.89.69,3.272000000000002
117.184.200.82,183.194.120.254,0.0,-1,-1,-1,-1,221.183.89.69,4.264000000000003
117.144.214.178,117.185.97.10,0.0,-1,-1,-1,-1,221.183.89.69,4.017999999999997
117.184.67.78,117.185.97.6,0.0,-1,-1,221.183.89.10,3.039999999999999,221.183.89.33,5.797999999999998
101.231.201.146,101.231.201.145,1.2739999999999974,-1,-1,101.95.89.58,1.2739999999999974,101.95.88.226,1.2739999999999974
180.171.67.235,58.37.0.1,1.1170000000000009,-1,-1,-1,-1,-1,-1
180.161.155.253,124.74.127.154,0.482999999999997,124.74.210.78,0.482999999999997,-1,-1,61.152.25.5,1.561
218.1.142.131,-1,-1,61.152.25.5,0.3520000000000003,-1,-1,-1,-1
117.184.121.90,-1,-1,-1,-1,221.183.89.50,5.090000000000003,221.183.89.69,6.580000000000005
180.166.170.172,202.101.0.125,0.0,222.72.238.134,2.9450000000000003,101.95.95.74,3.219000000000001,101.95.89.62,3.219000000000001
180.160.113.98,61.152.23.190,0.0,101.95.41.98,0.0,101.95.95.74,1.8049999999999997,61.152.26.77,1.8049999999999997
180.168.197.89,124.74.216.90,1.2349999999999994,101.95.42.234,1.2349999999999994,101.95.89.110,1.2349999999999994,101.95.88.210,1.2349999999999994
180.168.143.246,180.168.143.245,0.04899999999999949,222.72.238.122,0.8059999999999974,101.95.89.62,0.8059999999999974,101.95.88.22,0.8059999999999974
116.236.164.126,-1,-1,61.129.147.166,0.0,101.95.89.94,0.0,61.172.93.249,0.3299999999999983
218.1.28.74,218.1.28.73,58.556000000000004,-1,-1,101.95.120.157,58.556000000000004,-1,-1
183.195.180.162,117.185.96.182,0.6490000000000009,-1,-1,-1,-1,221.183.89.69,5.323
117.186.62.29,183.194.120.149,0.0,-1,-1,221.183.89.50,1.0700000000000003,221.183.89.69,2.503999999999998
101.230.223.35,101.95.104.5,0.4239999999999995,222.72.238.250,1.3979999999999997,-1,-1,61.172.93.237,4.844000000000001
117.131.85.178,117.185.96.218,0.06799999999999784,-1,-1,-1,-1,221.183.89.69,4.030999999999999
58.40.94.82,58.40.94.81,2.0440000000000005,61.129.147.6,3.6110000000000007,-1,-1,-1,-1
116.237.217.86,101.95.92.170,2.6350000000000016,-1,-1,-1,-1,202.97.50.194,3.3850000000000016
117.144.149.201,-1,-1,-1,-1,221.183.89.69,3.344999999999999,221.183.89.174,3.344999999999999
124.77.192.153,124.77.0.1,0.08600000000000207,-1,-1,-1,-1,202.97.24.249,0.08600000000000207
180.168.103.138,-1,-1,222.72.238.10,0.0,101.95.89.110,2.6129999999999995,101.95.89.45,4.129000000000001
183.192.147.125,-1,-1,-1,-1,221.183.89.10,1.168999999999997,221.183.89.33,3.341000000000001
117.144.182.158,117.185.96.230,0.0,-1,-1,-1,-1,-1,-1
180.166.226.58,180.166.226.57,0.0,222.72.238.222,0.6149999999999984,-1,-1,61.172.93.249,3.4430000000000014
183.192.147.62,183.194.120.214,3.350999999999999,-1,-1,221.183.89.46,9.605999999999995,221.183.89.69,10.996999999999996
180.160.102.75,101.95.38.190,0.0,101.95.41.98,0.0,-1,-1,61.152.25.53,0.0
116.228.147.142,116.228.147.141,0.0,222.72.238.150,0.0,101.95.95.90,2.6030000000000015,101.95.89.110,2.6030000000000015
61.152.202.102,124.74.123.98,0.0,101.95.43.130,0.0,101.95.89.54,0.0,101.95.88.89,3.378
101.231.201.141,61.129.147.142,2.2659999999999982,101.95.89.90,2.2659999999999982,101.95.89.93,2.2659999999999982,59.43.22.17,2.2659999999999982
180.166.170.227,202.101.0.125,0.013000000000001677,222.72.238.70,4.073,-1,-1,101.95.89.58,4.073
117.143.251.185,-1,-1,221.183.144.86,0.5980000000000061,221.183.89.50,2.6610000000000014,221.183.89.69,4.187000000000005
116.228.187.164,180.166.188.166,1.7579999999999991,124.74.54.118,3.527000000000001,101.95.89.66,3.527000000000001,101.95.89.77,3.527000000000001
183.194.83.54,120.204.34.14,0.0,183.194.120.145,2.1569999999999965,-1,-1,221.183.89.14,4.299999999999997
61.173.158.136,61.172.92.18,1.2420000000000009,101.95.89.158,2.178000000000001,-1,-1,202.97.83.14,4.064999999999998
218.80.69.54,-1,-1,-1,-1,61.152.24.65,5.623000000000001,-1,-1
180.166.117.170,180.166.117.169,0.0,61.129.147.134,0.31299999999999883,-1,-1,101.95.89.89,0.31299999999999883
116.236.91.106,101.95.149.190,9.207000000000004,101.95.149.189,9.207000000000004,222.72.238.234,9.207000000000004,61.172.93.246,9.207000000000004
180.169.94.243,101.95.24.78,3.600999999999999,101.95.24.77,3.600999999999999,-1,-1,61.172.93.250,4.9389999999999965
180.157.35.5,58.37.0.1,0.0,-1,-1,-1,-1,-1,-1
120.204.222.230,-1,-1,-1,-1,-1,-1,221.183.89.69,5.037000000000003
183.192.158.210,120.204.36.94,1.9959999999999951,-1,-1,-1,-1,221.183.89.14,3.655999999999999
116.232.6.237,101.95.92.175,0.8260000000000005,-1,-1,-1,-1,-1,-1
116.236.138.109,124.74.216.206,0.0,124.74.211.34,0.0,101.95.89.66,0.532,101.95.89.113,1.698999999999998
116.236.211.70,116.236.211.69,2.7650000000000006,222.72.238.250,2.7650000000000006,61.172.93.238,5.699999999999999,101.95.89.85,5.699999999999999
218.1.219.149,61.172.91.18,5.349999999999998,-1,-1,101.95.88.89,5.349999999999998,-1,-1
183.193.75.146,211.136.190.94,1.6980000000000004,-1,-1,-1,-1,221.183.89.33,6.050999999999998
180.167.56.10,58.40.74.134,2.6660000000000004,58.40.74.133,3.2300000000000004,61.129.146.210,4.221999999999998,101.95.89.62,4.855999999999998
116.228.121.126,124.74.33.218,0.0,101.95.42.234,0.3780000000000001,101.95.89.58,0.3780000000000001,61.152.24.202,0.3780000000000001
180.167.60.62,180.167.60.61,0.0,222.72.238.106,0.10999999999999943,-1,-1,61.172.93.249,3.7189999999999976
117.144.159.6,117.185.97.2,1.0579999999999998,221.183.144.78,2.655000000000001,-1,-1,221.183.89.69,2.655000000000001
183.195.183.241,-1,-1,-1,-1,221.183.89.69,3.9499999999999993,221.183.89.182,4.314
117.131.35.70,183.194.120.210,0.11499999999999488,-1,-1,-1,-1,221.183.89.69,6.065999999999999
180.166.198.94,180.166.198.93,1.269000000000002,61.129.147.58,1.269000000000002,101.95.89.66,1.7880000000000003,101.95.89.113,4.170000000000002
124.74.41.122,124.74.41.121,0.9480000000000004,222.72.238.14,0.9480000000000004,61.152.25.69,0.9480000000000004,-1,-1
183.193.82.134,120.204.34.230,0.0,-1,-1,-1,-1,221.183.89.33,4.942000000000004
180.160.116.137,101.95.38.214,0.0,101.95.41.106,2.7330000000000005,-1,-1,-1,-1
180.168.182.22,180.168.182.21,0.13200000000000145,222.72.238.246,1.4230000000000018,-1,-1,61.172.93.241,3.7230000000000025
120.204.234.13,221.183.144.74,0.7709999999999937,-1,-1,221.183.89.69,3.076999999999998,221.183.89.182,3.5849999999999973
101.231.200.250,101.231.200.249,2.2369999999999983,61.129.146.146,2.2369999999999983,101.95.89.54,2.2369999999999983,61.152.24.186,2.2369999999999983
117.135.118.249,221.183.144.86,0.17600000000000193,-1,-1,221.183.89.69,3.7560000000000002,221.183.89.174,3.7560000000000002
116.236.51.162,58.40.148.90,2.6050000000000004,58.40.148.89,2.6050000000000004,222.72.238.170,3.6950000000000003,101.95.89.66,3.6950000000000003
116.236.138.125,124.74.216.206,0.5330000000000013,124.74.211.34,0.5330000000000013,-1,-1,101.95.89.110,0.5330000000000013
101.231.158.58,124.74.105.34,1.7899999999999991,124.74.105.33,1.7899999999999991,61.129.146.142,2.696999999999999,101.95.89.110,2.696999999999999
221.130.203.194,117.135.48.214,0.0,221.183.144.86,3.4639999999999986,221.183.89.50,5.684999999999995,221.183.89.69,6.953999999999997
58.246.168.102,139.226.193.206,0.0,139.226.201.54,0.0,219.158.107.29,3.8190000000000026,219.158.8.113,21.733000000000004
101.94.68.26,61.152.21.46,0.3470000000000013,61.152.87.190,0.3470000000000013,61.152.26.113,0.3470000000000013,-1,-1
180.160.117.92,61.152.23.154,0.0,101.95.41.162,0.0,-1,-1,-1,-1
222.72.94.114,222.72.94.113,0.8140000000000001,222.72.238.218,0.8140000000000001,-1,-1,61.152.24.233,0.8140000000000001
117.185.59.162,183.194.120.62,2.1499999999999986,-1,-1,-1,-1,221.183.89.33,8.703
223.166.2.122,112.64.84.18,2.1119999999999948,139.226.213.190,2.1119999999999948,-1,-1,-1,-1
180.168.138.218,180.168.138.217,1.7459999999999987,61.129.146.130,1.7459999999999987,101.95.89.58,1.7459999999999987,101.95.88.46,1.7459999999999987
218.1.219.20,-1,-1,-1,-1,202.97.62.225,1.6850000000000023,-1,-1
180.160.117.66,61.152.19.86,0.0,101.95.41.246,0.0,-1,-1,-1,-1
223.166.242.167,139.226.224.202,0.0,-1,-1,-1,-1,-1,-1
180.169.194.154,58.40.207.186,0.2699999999999996,58.40.207.185,1.7699999999999996,-1,-1,-1,-1
180.168.88.33,101.95.108.13,0.0,222.72.238.250,0.0,101.95.89.90,2.8979999999999997,101.95.89.81,2.8979999999999997
117.144.149.65,-1,-1,-1,-1,221.183.89.69,3.479999999999997,221.183.89.174,3.479999999999997
117.184.51.186,-1,-1,-1,-1,221.183.89.10,5.503999999999998,221.183.89.33,7.668999999999997
116.236.94.101,124.74.157.129,0.7609999999999992,61.129.147.182,2.4259999999999984,-1,-1,101.95.89.81,4.018999999999998
117.144.162.202,183.194.121.198,2.0090000000000003,183.194.120.149,4.125999999999998,-1,-1,221.183.89.50,5.561999999999998
116.247.101.190,116.247.101.189,3.152000000000001,-1,-1,101.95.89.54,3.152000000000001,101.95.88.18,3.152000000000001
124.77.214.238,124.77.0.1,0.0,-1,-1,-1,-1,202.97.24.241,0.17299999999999827
116.237.44.79,101.95.92.232,0.0,-1,-1,-1,-1,-1,-1
58.246.160.218,27.115.96.93,3.7310000000000016,139.226.201.146,3.7310000000000016,-1,-1,219.158.6.245,3.7310000000000016
117.143.248.90,120.204.37.22,0.0,183.194.120.145,0.5250000000000057,-1,-1,-1,-1
183.193.9.245,-1,-1,221.183.89.10,1.3230000000000004,221.183.89.33,3.335000000000001,221.183.89.170,3.335000000000001
117.135.1.46,117.185.96.222,1.391999999999996,-1,-1,221.183.89.50,5.843999999999994,221.183.89.69,6.734999999999996
183.193.95.153,-1,-1,-1,-1,221.183.89.33,3.613999999999997,221.183.89.178,3.613999999999997
101.94.68.244,61.152.21.42,0.0,124.74.209.138,0.0,101.95.89.158,0.9909999999999997,-1,-1
139.226.36.12,139.226.201.182,0.5510000000000019,-1,-1,-1,-1,219.158.3.17,29.821
117.186.241.10,117.135.41.138,0.019000000000005457,-1,-1,221.183.89.10,2.3030000000000044,221.183.89.33,4.440000000000001
117.131.9.210,183.194.120.30,0.0,-1,-1,221.183.89.14,3.0020000000000024,221.183.89.33,4.2010000000000005
116.228.180.238,116.228.180.237,0.4170000000000016,-1,-1,61.172.93.242,5.972999999999999,101.95.89.97,6.497
183.193.95.254,-1,-1,-1,-1,221.183.89.10,1.6210000000000022,221.183.89.33,3.794999999999998
180.167.252.34,180.167.252.33,2.09,61.129.147.14,2.09,-1,-1,101.95.89.69,2.09
183.192.147.181,-1,-1,221.183.89.46,1.5260000000000034,-1,-1,221.183.89.174,3.270000000000003
180.169.244.74,180.169.244.73,0.0,222.72.238.54,0.9200000000000017,101.95.89.34,0.9200000000000017,101.95.89.33,5.187999999999999
117.131.35.202,183.194.120.210,0.6929999999999978,-1,-1,221.183.89.50,3.897999999999996,-1,-1
183.193.218.242,120.204.34.130,0.0,183.194.120.157,0.6439999999999984,-1,-1,-1,-1
180.167.238.78,222.72.251.54,1.126999999999999,222.72.251.53,1.346,222.72.238.246,2.229999999999997,61.172.93.250,2.229999999999997
180.160.113.171,61.152.19.86,3.251999999999999,101.95.41.118,3.251999999999999,-1,-1,-1,-1
183.193.83.161,-1,-1,221.183.89.50,1.6000000000000014,221.183.89.69,2.9549999999999983,221.183.89.182,3.6209999999999987
117.131.33.122,117.135.41.98,0.0,221.183.144.74,2.753999999999998,-1,-1,221.183.89.33,6.143999999999998
180.157.88.14,58.37.0.1,0.0,-1,-1,101.95.120.225,2.1479999999999997,-1,-1
117.131.97.62,117.135.41.102,0.0,-1,-1,-1,-1,-1,-1
180.167.26.73,180.167.26.65,3.4029999999999987,222.72.238.2,4.222999999999999,-1,-1,101.95.89.97,5.23
180.166.201.133,218.1.26.233,0.08600000000000207,218.1.26.233,0.0920000000000023,-1,-1,101.95.89.94,0.0920000000000023
183.194.7.6,120.204.37.94,2.567,-1,-1,-1,-1,221.183.89.14,4.374000000000002
220.196.40.229,58.246.36.97,0.07900000000000063,-1,-1,-1,-1,-1,-1
183.193.83.17,-1,-1,221.183.89.46,0.9600000000000009,-1,-1,221.183.89.174,1.9620000000000033
101.94.26.217,101.95.36.138,0.7590000000000003,124.74.210.70,3.698999999999998,-1,-1,202.97.83.14,6.658999999999999
116.228.195.30,222.72.41.82,0.0,222.72.41.81,2.4559999999999995,61.129.146.66,2.4559999999999995,101.95.89.38,2.4559999999999995
117.143.56.74,117.185.96.218,1.5689999999999955,-1,-1,221.183.89.14,3.8389999999999986,221.183.89.33,4.927999999999997
101.94.68.120,61.152.21.26,0.0,61.152.87.198,0.0,61.152.26.57,3.0390000000000015,-1,-1
183.194.108.46,-1,-1,-1,-1,-1,-1,221.183.89.69,5.708000000000002
117.131.100.162,117.185.38.194,0.21799999999999642,183.194.120.218,0.21799999999999642,-1,-1,221.183.89.10,2.7070000000000007
116.228.43.66,124.74.48.70,1.3979999999999997,101.95.41.202,1.3979999999999997,-1,-1,61.172.93.249,4.254999999999999
116.228.78.27,101.95.137.198,0.2339999999999982,101.95.137.197,2.160999999999998,61.129.146.78,4.666999999999998,101.95.89.98,4.666999999999998
180.169.61.234,180.169.61.233,0.17900000000000205,-1,-1,-1,-1,61.172.93.249,4.5
183.195.196.57,-1,-1,-1,-1,221.183.89.33,4.127999999999997,221.183.89.178,4.127999999999997
116.236.25.106,58.40.67.22,0.9460000000000015,58.40.67.21,1.1110000000000007,222.72.238.170,1.3200000000000003,-1,-1
180.167.154.186,124.74.108.10,2.0279999999999987,124.74.108.9,2.7880000000000003,61.129.146.42,3.4929999999999986,101.95.89.42,3.4929999999999986
117.144.162.82,183.194.121.198,0.1740000000000066,183.194.120.157,1.4150000000000063,-1,-1,-1,-1
117.185.41.106,117.185.97.10,0.0,-1,-1,-1,-1,221.183.89.33,4.564999999999998
116.228.99.82,124.74.104.158,0.0,124.74.104.157,0.0,61.129.146.130,0.782,101.95.89.110,0.782
180.160.116.200,61.152.23.190,0.0,61.152.87.142,0.0,101.95.95.18,0.0,61.152.24.213,0.0
183.195.216.122,183.194.120.214,0.0,-1,-1,-1,-1,221.183.89.69,5.436
180.167.24.189,58.40.176.198,0.9710000000000001,58.40.176.197,2.683,61.129.146.10,2.683,101.95.89.98,2.683
218.80.124.219,-1,-1,101.95.40.89,5.527000000000001,-1,-1,202.97.24.161,5.527000000000001
180.160.115.112,61.152.23.154,0.6589999999999989,101.95.41.106,2.466000000000001,101.95.95.10,2.503,-1,-1
180.167.17.170,222.72.147.46,0.5339999999999989,222.72.147.45,1.690999999999999,61.129.146.54,1.690999999999999,-1,-1
180.160.102.164,124.74.127.38,0.0,124.74.215.54,0.0,-1,-1,202.97.71.37,2.740000000000002
101.94.31.44,124.74.127.146,3.2880000000000003,124.74.210.38,3.2880000000000003,-1,-1,202.97.83.14,5.364000000000001
117.135.116.25,-1,-1,-1,-1,221.183.89.33,3.445000000000004,221.183.89.170,3.445000000000004
117.184.106.150,117.135.43.90,0.9619999999999962,-1,-1,221.183.89.50,3.040999999999997,221.183.89.69,4.3039999999999985
101.94.69.79,61.152.21.26,0.0,61.152.87.198,0.0,-1,-1,-1,-1
117.184.107.98,117.135.43.134,0.46999999999999886,183.194.120.158,1.5129999999999981,-1,-1,-1,-1
